age,workclass,marital-status,relationship,race,sex,hours-per-week,income,region,nivel_educativo,perfil_ocupacional,cat_capital-gain,cat_capital-loss,log_capital_gain,log_capital_loss
22,,Never-married,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
27,Private,Never-married,Not-in-family,White,Male,46,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_7,Nivel_4,9.514215624322715,0.0
29,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Divorced,Unmarried,White,Female,35,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
60,Private,Married-civ-spouse,Husband,White,Male,40,>50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,Private,Married-civ-spouse,Husband,White,Male,50,<=50K,,Universitaria,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
67,,Widowed,Not-in-family,White,Female,40,<=50K,EEUU,Maestría,,Nivel_3,Nivel_4,0.0,0.0
20,,Never-married,Own-child,White,Female,15,<=50K,Europa,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Own-child,White,Male,55,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Self-emp-inc,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
60,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
20,Self-emp-not-inc,Never-married,Not-in-family,White,Female,35,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Private,Widowed,Unmarried,Black,Female,48,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Private,Never-married,Unmarried,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
58,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Own-child,White,Male,30,<=50K,Norteamerica_Otros,Universitaria,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
27,Private,Never-married,Unmarried,White,Female,60,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Husband,White,Male,55,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
43,State-gov,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Federal-gov,Never-married,Own-child,Black,Male,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Private,Married-civ-spouse,Husband,Other,Male,40,<=50K,Latinoamerica,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
44,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
52,,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
53,Private,Divorced,Not-in-family,White,Male,46,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_2,Nivel_4,8.473868066677865,0.0
31,Private,Never-married,Own-child,Black,Female,20,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
18,Federal-gov,Never-married,Own-child,Asian-Pac-Islander,Male,15,<=50K,Asia,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Female,30,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
32,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
48,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
28,Private,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
27,Self-emp-not-inc,Never-married,Not-in-family,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Federal-gov,Never-married,Own-child,White,Female,32,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
69,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,12,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_7,Nivel_4,9.147081032336992,0.0
50,Self-emp-inc,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-civ-spouse,Wife,White,Female,40,<=50K,Europa,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
32,Private,Divorced,Unmarried,White,Female,30,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Private,Separated,Not-in-family,White,Female,48,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
52,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,55,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_7,Nivel_4,8.94754601503218,0.0
50,Private,Married-civ-spouse,Husband,White,Male,40,>50K,,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,Private,Divorced,Not-in-family,White,Female,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
20,,Never-married,Own-child,White,Female,5,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
73,,Widowed,Not-in-family,White,Female,65,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
46,Private,Divorced,Own-child,White,Female,45,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
58,Private,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,Self-emp-inc,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_7,Nivel_4,9.617470759403409,0.0
40,Private,Never-married,Not-in-family,White,Male,50,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Not-in-family,White,Female,25,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Federal-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Federal-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
62,Private,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
56,Local-gov,Divorced,Not-in-family,Black,Male,48,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Unmarried,White,Female,40,<=50K,Latinoamerica,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
42,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
41,Private,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Not-in-family,White,Male,66,<=50K,Latinoamerica,Universitaria,Servicios,Nivel_3,Nivel_4,0.0,0.0
22,,Never-married,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
35,Private,Never-married,Other-relative,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
42,Private,Married-spouse-absent,Other-relative,Asian-Pac-Islander,Male,40,<=50K,,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Own-child,White,Male,40,<=50K,Latinoamerica,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
32,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
66,Private,Divorced,Not-in-family,Black,Female,15,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
26,State-gov,Married-civ-spouse,Husband,White,Male,38,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
46,Private,Divorced,Own-child,White,Male,55,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_1,Nivel_4,8.109525659752872,0.0
55,Private,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Unmarried,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
31,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
30,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
54,Private,Never-married,Not-in-family,White,Male,15,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
19,,Never-married,Own-child,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
56,Private,Divorced,Not-in-family,White,Female,40,>50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
47,Private,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,60,<=50K,Asia,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
53,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Unmarried,Black,Female,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
50,,Married-civ-spouse,Husband,Black,Male,60,>50K,EEUU,Universitaria,,Nivel_3,Nivel_7,0.0,7.551186867296149
42,Private,Divorced,Not-in-family,White,Female,40,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Other-relative,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,Self-emp-inc,Never-married,Not-in-family,White,Female,70,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
60,Private,Married-civ-spouse,Husband,White,Male,40,>50K,,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
69,Private,Widowed,Not-in-family,White,Female,25,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
31,Private,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
48,Private,Divorced,Unmarried,White,Female,55,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Separated,Unmarried,Asian-Pac-Islander,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_7,Nivel_4,9.06126014896203,0.0
47,Private,Married-civ-spouse,Husband,Black,Male,40,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,Private,Never-married,Unmarried,Amer-Indian-Eskimo,Female,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
39,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Not-in-family,White,Female,46,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
27,Private,Never-married,Not-in-family,White,Male,45,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_7,Nivel_4,9.261128538808288,0.0
36,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
54,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,Latinoamerica,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
33,Federal-gov,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
42,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_7,Nivel_4,8.94754601503218,0.0
52,Private,Married-civ-spouse,Husband,White,Male,65,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Own-child,White,Male,32,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Divorced,Not-in-family,White,Female,38,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,Private,Married-civ-spouse,Husband,Black,Male,38,<=50K,Latinoamerica,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,,Married-civ-spouse,Wife,White,Female,20,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
27,Private,Never-married,Own-child,White,Male,37,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Own-child,White,Male,35,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
44,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
62,Private,Separated,Not-in-family,Black,Female,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
45,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_7,Nivel_4,9.617470759403409,0.0
75,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,20,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
47,Private,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
64,Private,Married-civ-spouse,Husband,White,Male,60,<=50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
54,Private,Divorced,Not-in-family,White,Male,42,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Federal-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Female,10,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
51,Private,Divorced,Not-in-family,White,Male,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Self-emp-inc,Never-married,Not-in-family,White,Male,50,>50K,EEUU,Escuela profesional,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
18,,Never-married,Own-child,White,Male,72,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,Europa,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,7.316548177182976
32,Private,Divorced,Own-child,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Private,Married-civ-spouse,Husband,White,Male,40,>50K,,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_7,0.0,7.551186867296149
61,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Married-civ-spouse,Other-relative,White,Male,40,<=50K,Europa,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
56,Private,Divorced,Not-in-family,White,Male,49,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Other-relative,White,Male,60,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Own-child,Black,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
55,Private,Married-civ-spouse,Husband,White,Male,84,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
27,,Married-civ-spouse,Husband,White,Male,20,<=50K,Latinoamerica,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,6.040254711277414
33,Private,Never-married,Not-in-family,White,Male,70,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Own-child,White,Female,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
32,Self-emp-not-inc,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Wife,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Private,Never-married,Own-child,White,Male,20,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
35,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
67,,Widowed,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
29,Private,Divorced,Own-child,White,Female,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
19,Private,Never-married,Not-in-family,White,Male,55,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
39,Private,Married-civ-spouse,Husband,White,Male,35,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.543273346705446
45,Self-emp-inc,Married-civ-spouse,Husband,White,Male,55,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
44,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,8.04044688130311,0.0
42,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
34,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
52,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,,Never-married,Own-child,White,Male,25,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
64,Private,Married-civ-spouse,Husband,White,Male,25,<=50K,Europa,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Local-gov,Divorced,Unmarried,White,Male,42,<=50K,Europa,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Self-emp-not-inc,Never-married,Unmarried,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
35,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
37,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
19,Private,Separated,Own-child,White,Female,40,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Own-child,White,Male,4,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,7.697575346802343,0.0
31,Private,Never-married,Own-child,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
26,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
44,Private,Married-civ-spouse,Husband,White,Male,55,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Wife,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
33,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,60,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,,Separated,Unmarried,Black,Female,37,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
18,Private,Never-married,Own-child,White,Male,20,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
32,Private,Widowed,Unmarried,Black,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
